id,county,pop_over_25,median_income,median_income_no_hs,median_income_hs,median_income_some_college,median_income_college,median_income_graduate_degree
29051,"Cole County, Missouri",51611,36501,18742,29593,32200,43413,53569
29055,"Crawford County, Missouri",16783,27374,18939,29667,23366,36624,37788
29069,"Dunklin County, Missouri",20943,27038,20388,26046,26280,38854,42232
29071,"Franklin County, Missouri",68605,31770,22979,29220,30759,41311,48413
29077,"Greene County, Missouri",182314,29957,18683,23710,26765,38718,47222
29083,"Henry County, Missouri",15675,26790,16416,20863,27526,36163,54000
29091,"Howell County, Missouri",27190,24608,17412,24152,24996,30753,46135
29095,"Jackson County, Missouri",452442,33829,17065,27471,32379,45157,54271
29097,"Jasper County, Missouri",75015,29615,17522,25299,28552,38946,47861
29099,"Jefferson County, Missouri",148189,34568,20727,30219,35190,45946,52991
29101,"Johnson County, Missouri",31030,31493,18721,29006,29838,35606,49188
29105,"Laclede County, Missouri",23898,25609,16047,24869,21672,45463,46385
29107,"Lafayette County, Missouri",22430,32467,21124,26589,35111,37376,37475
29109,"Lawrence County, Missouri",25522,27129,19891,23995,27011,36689,50600
29113,"Lincoln County, Missouri",34639,32069,16809,29048,35977,44260,51911
29119,"McDonald County, Missouri",14729,27852,20104,25526,30286,36648,47039
29127,"Marion County, Missouri",19292,27548,19086,26040,27270,34150,40123
29131,"Miller County, Missouri",16879,27008,16237,23457,30467,50110,48958
29141,"Morgan County, Missouri",14524,22329,24286,19098,25477,20000,43468
29145,"Newton County, Missouri",39020,29497,17026,24222,30796,36073,46501
29147,"Nodaway County, Missouri",12610,30430,21771,28598,26102,32724,43929
29159,"Pettis County, Missouri",27739,26428,20344,23365,26170,34844,45149
29161,"Phelps County, Missouri",27651,29415,19635,25391,30881,29694,45938
29165,"Platte County, Missouri",62563,42082,20946,32163,38084,49243,65575
29167,"Polk County, Missouri",19662,28465,23264,25967,27751,36316,40197
29169,"Pulaski County, Missouri",28620,31930,23560,28725,33659,39092,57140
29175,"Randolph County, Missouri",17116,29101,21185,26702,28473,40101,58672
29177,"Ray County, Missouri",15784,32664,21612,29239,35704,40156,46853
29183,"St. Charles County, Missouri",245031,43045,25308,32274,39476,55908,67693
29187,"St. Francois County, Missouri",45686,26225,12408,21982,27057,37446,53426
29189,"St. Louis County, Missouri",684110,39328,18176,27742,31845,50061,68999
29195,"Saline County, Missouri",15380,26718,15443,25208,27532,33484,42471
29201,"Scott County, Missouri",26209,27790,17689,24551,27278,34212,46750
29207,"Stoddard County, Missouri",20804,30670,24246,27119,30920,37456,50793
29209,"Stone County, Missouri",23946,22824,14754,21919,20878,36318,45643
29213,"Taney County, Missouri",36128,21242,16476,20525,20522,30264,44951
29215,"Texas County, Missouri",18047,24017,20096,22470,23633,33159,43884
29217,"Vernon County, Missouri",13929,23692,16222,25042,21006,29865,39205
29219,"Warren County, Missouri",22513,31312,25385,31550,30644,42150,44429
29221,"Washington County, Missouri",17250,22365,16393,21850,22214,36642,67230
29225,"Webster County, Missouri",23640,28398,21270,26169,26014,41168,45313
29510,"St. Louis city, Missouri",217085,30715,16324,22596,27291,40713,52395
30013,"Cascade County, Montana",55196,28756,14382,21519,29951,40355,56839
30029,"Flathead County, Montana",63658,27827,19136,24962,27832,33100,46192
30031,"Gallatin County, Montana",58531,32397,26729,27010,30680,35450,52190
30047,"Lake County, Montana",19592,23339,16667,20727,21308,34214,42483
30049,"Lewis and Clark County, Montana",44697,35157,24127,25208,31598,46233,56586
30063,"Missoula County, Montana",72245,28425,21275,24602,25082,31594,50685
30081,"Ravalli County, Montana",29450,24253,15793,18647,26908,31317,33399
30093,"Silver Bow County, Montana",23360,27116,13810,23088,25746,41364,51479
30111,"Yellowstone County, Montana",103032,31839,21831,25828,30724,41715,57917
31001,"Adams County, Nebraska",20182,32192,26612,30522,30491,45234,53315
31019,"Buffalo County, Nebraska",28395,32598,22136,27400,28390,37548,57743
31025,"Cass County, Nebraska",17229,36307,27212,28795,35015,43177,61010
31043,"Dakota County, Nebraska",12469,26184,21165,26119,30986,39800,56008
31047,"Dawson County, Nebraska",15196,28684,24826,25525,30854,36181,50239
31053,"Dodge County, Nebraska",25045,31401,21986,26933,33807,41722,48427
31055,"Douglas County, Nebraska",341941,35721,21109,26735,32302,46180,58568
31067,"Gage County, Nebraska",15430,30466,15805,25939,31802,42620,52188
31079,"Hall County, Nebraska",38644,28699,20892,27434,28867,42754,57023
31109,"Lancaster County, Nebraska",181660,35426,22599,27815,31275,42103,54657
31111,"Lincoln County, Nebraska",24418,33066,20453,25319,31449,50092,54972
31119,"Madison County, Nebraska",22829,30022,24141,24848,30862,33897,61553
31141,"Platte County, Nebraska",21151,31009,24589,26934,31799,44679,65460
31153,"Sarpy County, Nebraska",104194,40014,21524,30280,36141,47897,62613
31155,"Saunders County, Nebraska",14141,37248,24375,30369,37206,42560,61413
31157,"Scotts Bluff County, Nebraska",24561,27231,21131,24102,26254,41114,56928
31177,"Washington County, Nebraska",13627,40439,25982,32883,40221,46242,58750
32001,"Churchill County, Nevada",16178,33175,21094,27481,32634,70090,67430
32003,"Clark County, Nevada",1326798,32266,23763,28269,33789,44500,61243
32005,"Douglas County, Nevada",35050,35491,26959,26273,31527,49755,66005
32007,"Elko County, Nevada",31484,41223,24027,39783,40356,63629,74732
32019,"Lyon County, Nevada",35581,31409,16734,27468,31329,43364,64475
32023,"Nye County, Nevada",31904,25277,21250,25562,22754,41350,60901
32031,"Washoe County, Nevada",286645,32661,20617,27443,31860,46804,62920
32510,"Carson City, Nevada",38266,31386,16209,27886,32988,48782,65506
33001,"Belknap County, New Hampshire",43867,35348,27000,31165,34531,42110,56759
33003,"Carroll County, New Hampshire",36234,31846,20318,27523,30415,41089,44060
33005,"Cheshire County, New Hampshire",52163,35320,19066,32132,33598,42027,51617
33007,"Coos County, New Hampshire",24232,29850,16916,25988,31690,34926,46804
33009,"Grafton County, New Hampshire",61135,36238,24790,28435,32428,44713,61555
33011,"Hillsborough County, New Hampshire",276956,43099,22820,35277,39625,55327,72952
33013,"Merrimack County, New Hampshire",102724,39997,28086,33605,37256,47033,59658
33015,"Rockingham County, New Hampshire",211183,45424,28204,35800,39061,60321,68016
33017,"Strafford County, New Hampshire",79767,36255,22295,28520,35312,48336,60041
33019,"Sullivan County, New Hampshire",31355,36764,29267,31763,38873,44298,55881
34001,"Atlantic County, New Jersey",186693,32918,22213,30119,32429,46679,66690
34003,"Bergen County, New Jersey",644790,51443,21769,34147,41634,61560,85576
34005,"Burlington County, New Jersey",310702,48516,25223,36386,41618,63339,83799
34007,"Camden County, New Jersey",345316,40807,21647,31383,37196,52967,73691
34009,"Cape May County, New Jersey",70965,36098,21216,29878,34157,49323,60382
34011,"Cumberland County, New Jersey",105480,31841,18369,29109,36104,50138,61995
34013,"Essex County, New Jersey",520048,39638,20542,29955,35214,56264,81130
34015,"Gloucester County, New Jersey",194429,47283,26132,35706,44610,62475,73362
34017,"Hudson County, New Jersey",457910,40807,21243,28314,33806,59320,73249
34019,"Hunterdon County, New Jersey",88323,58277,20768,38635,51898,67566,100581
34021,"Mercer County, New Jersey",246080,45672,20928,31762,41029,64666,82659
34023,"Middlesex County, New Jersey",555473,48921,21303,33555,42214,61433,85009
34025,"Monmouth County, New Jersey",433853,51043,22237,34796,43644,65304,84083
34027,"Morris County, New Jersey",344868,55868,22298,37331,47122,65464,91440
34029,"Ocean County, New Jersey",400975,41730,21336,33567,41054,52848,69230
34031,"Passaic County, New Jersey",328380,37061,21813,30479,37961,55492,77497
34033,"Salem County, New Jersey",45168,41320,20643,32446,41915,59775,72447
34035,"Somerset County, New Jersey",225936,57417,23144,33630,44076,70159,97319
34037,"Sussex County, New Jersey",102118,49450,31084,37086,46096,59285,80227
34039,"Union County, New Jersey",365367,40815,21779,29693,39515,60520,82382
34041,"Warren County, New Jersey",74524,44777,23981,36117,39316,59497,80288
35001,"Bernalillo County, New Mexico",446739,32947,18656,25952,30099,42807,58585
35005,"Chaves County, New Mexico",40972,29668,21126,26000,26539,46630,52003
35006,"Cibola County, New Mexico",18015,21896,13169,20894,20520,40172,53333
35009,"Curry County, New Mexico",30239,30257,21923,24028,30203,44162,48403
35013,"Doña Ana County, New Mexico",126866,23657,12302,21073,22221,41423,52126
35015,"Eddy County, New Mexico",35523,38924,26399,30126,39527,64403,62112
35017,"Grant County, New Mexico",20544,25365,15599,21425,25438,30402,55315
35025,"Lea County, New Mexico",40216,36508,26673,33980,37848,48741,62768
35027,"Lincoln County, New Mexico",15427,24615,14522,23845,25347,45467,20815
35029,"Luna County, New Mexico",16113,19313,10132,19713,22144,44911,43903
35031,"McKinley County, New Mexico",41857,22645,17298,17284,25688,40890,52016
35035,"Otero County, New Mexico",41947,25504,10436,21718,26367,41239,57240
35039,"Rio Arriba County, New Mexico",26977,29517,15866,28188,30202,40226,60316
35041,"Roosevelt County, New Mexico",10894,27189,18819,26241,24528,35635,51882
35043,"Sandoval County, New Mexico",89763,36369,20255,29622,35896,44940,59018
35045,"San Juan County, New Mexico",79445,31816,22658,28775,31246,42233,54222
35047,"San Miguel County, New Mexico",19720,26730,12042,25332,25187,35000,49510
35049,"Santa Fe County, New Mexico",105515,32655,18154,25805,30976,42167,53473
35055,"Taos County, New Mexico",24115,22188,15951,18827,21790,31327,31305
35061,"Valencia County, New Mexico",50033,30464,16969,28386,31212,43496,58167
36001,"Albany County, New York",203795,41965,18750,31077,40087,51639,62373
36003,"Allegany County, New York",30616,28796,17414,25340,29453,31331,47135
36005,"Bronx County, New York",875982,29510,18018,24979,32338,42333,61195
36007,"Broome County, New York",132000,32217,16888,26668,29918,42191,55485
36009,"Cattaraugus County, New York",53551,30420,20491,26381,30175,37273,52285
36011,"Cayuga County, New York",55849,34499,22335,30211,32964,47269,54085
36013,"Chautauqua County, New York",90378,29865,16489,26290,28470,39583,50855
36015,"Chemung County, New York",60931,35933,19814,28517,35547,48633,55048
36017,"Chenango County, New York",34972,30754,20136,28619,30531,37237,50309
36019,"Clinton County, New York",55531,35305,22513,30693,36054,40794,57724
36021,"Columbia County, New York",45474,37182,28220,31463,35428,47448,60527
36023,"Cortland County, New York",30476,32323,20372,29373,31737,41909,55772
36025,"Delaware County, New York",33287,28771,16234,27268,29498,39196,42135
36027,"Dutchess County, New York",201513,41377,21134,31092,37447,53571,75126
36029,"Erie County, New York",630059,37174,18496,29428,34431,46428,57917
36031,"Essex County, New York",28956,31007,20429,27302,29295,42243,52344
36033,"Franklin County, New York",36035,31586,19970,26777,32361,37686,55205
36035,"Fulton County, New York",38785,31726,21165,29959,32406,49077,50893
36037,"Genesee County, New York",41540,32257,16250,28956,32047,40476,51470
36039,"Greene County, New York",35228,37471,24647,30468,38344,49603,66392
36043,"Herkimer County, New York",44692,31742,21497,26675,31051,41790,48691
36045,"Jefferson County, New York",73816,31874,15820,26320,33369,44685,56333
36047,"Kings County, New York",1706921,35628,18708,27293,35390,50706,64205
36049,"Lewis County, New York",18457,34242,25583,31089,32565,40603,52096
36051,"Livingston County, New York",42346,35428,18424,31514,32782,46518,55348
36053,"Madison County, New York",47478,34954,17299,30447,35381,40383,58740
36055,"Monroe County, New York",500559,37075,20245,26986,32872,48131,60317
36057,"Montgomery County, New York",34236,31825,14072,29287,35024,40069,60783
36059,"Nassau County, New York",925634,50724,22208,35404,45252,65101,81569
36061,"New York County, New York",1216954,56292,16587,24547,33333,69307,88543
36063,"Niagara County, New York",150116,35076,19857,29078,34202,47109,55627
36065,"Oneida County, New York",160169,33062,18128,26035,33296,45033,58306
36067,"Onondaga County, New York",312025,38404,19334,29377,35329,49773,62201
36069,"Ontario County, New York",75116,36442,21607,27258,33631,52319,54209
36071,"Orange County, New York",236387,41828,21657,31506,41844,54577,74208
36073,"Orleans County, New York",29531,30344,17184,28884,30537,42472,66224
36075,"Oswego County, New York",79900,32256,21609,27704,32952,42303,58378
36077,"Otsego County, New York",40073,29913,21029,22917,29145,33865,56070
36079,"Putnam County, New York",69356,50749,30565,37218,42779,62489,83094
36081,"Queens County, New York",1595828,35968,20467,27417,36977,50178,63483
36083,"Rensselaer County, New York",108363,40681,18314,31499,39160,53468,62560
36085,"Richmond County, New York",319799,49348,24294,35844,48451,60886,70362
36087,"Rockland County, New York",200465,46211,20577,31689,41674,59235,80277
36089,"St. Lawrence County, New York",71940,31402,16891,25685,31098,37000,56332
36091,"Saratoga County, New York",155568,43874,18844,31884,39704,55442,64705
36093,"Schenectady County, New York",105314,37273,18730,25833,36360,49217,64757
36095,"Schoharie County, New York",22322,34218,19688,30386,35651,42302,52604
36099,"Seneca County, New York",25256,30885,23400,28036,31263,37277,50994
36101,"Steuben County, New York",68561,32802,21089,27479,33008,48149,57242
36103,"Suffolk County, New York",1017258,46846,23139,36211,44757,61529,82541
36105,"Sullivan County, New York",53127,33309,18340,30585,31613,44009,63471
36107,"Tioga County, New York",35340,34635,26747,27690,32337,48371,52379
36109,"Tompkins County, New York",58746,37976,21315,31008,35603,37256,49786
36111,"Ulster County, New York",128245,36574,21714,29517,34291,45892,62021
36113,"Warren County, New York",47282,35209,20845,28623,33779,46129,56300
36115,"Washington County, New York",44999,31077,20734,29943,29523,37201,53956
36117,"Wayne County, New York",64179,34249,25600,27393,35535,48171,53532
36119,"Westchester County, New York",654735,50305,21033,31096,40814,62221,91864
36121,"Wyoming County, New York",30117,32170,20449,30320,32431,39667,55637
36123,"Yates County, New York",16526,30135,26920,26347,28022,43061,50913
37001,"Alamance County, North Carolina",102087,30428,19083,25729,31892,44393,54609
37003,"Alexander County, North Carolina",26018,28476,16938,25544,32018,39188,45250
37007,"Anson County, North Carolina",18135,25749,12518,25692,27396,41314,52206
37009,"Ashe County, North Carolina",20093,24141,18431,19869,23418,35806,53750
37013,"Beaufort County, North Carolina",33555,27549,24265,22121,31506,36726,44607
37015,"Bertie County, North Carolina",14796,25555,16396,24581,24013,45606,52313
37017,"Bladen County, North Carolina",23850,28764,19544,26636,30771,37423,49485
37019,"Brunswick County, North Carolina",85644,26647,17063,20928,25415,42273,47450
37021,"Buncombe County, North Carolina",174818,29743,17924,23010,27253,35603,48567
37023,"Burke County, North Carolina",62679,26649,18445,25092,27434,37198,50794
37025,"Cabarrus County, North Carolina",120230,35724,20546,27732,34600,48789,57395
37027,"Caldwell County, North Carolina",57752,27688,18241,26432,28279,41527,45112
37031,"Carteret County, North Carolina",50061,29288,18642,25407,26651,40389,61818
37033,"Caswell County, North Carolina",16940,25616,20417,22802,29926,37216,47986
37035,"Catawba County, North Carolina",105420,30097,20553,24072,30389,43168,57253
37037,"Chatham County, North Carolina",48136,31473,17748,25654,26634,54120,67108
37039,"Cherokee County, North Carolina",20468,22784,20672,23139,23397,21905,32031
37045,"Cleveland County, North Carolina",66018,29001,17035,26350,28861,40436,48459
37047,"Columbus County, North Carolina",39308,26515,18351,23140,27118,39056,41453
37049,"Craven County, North Carolina",67015,31081,19109,27730,30889,45709,55182
37051,"Cumberland County, North Carolina",197652,32617,16014,25672,32098,43776,62218
37053,"Currituck County, North Carolina",16818,28362,21211,25149,28876,45967,55057
37055,"Dare County, North Carolina",25432,31105,24812,27829,31318,37136,50500
37057,"Davidson County, North Carolina",112823,31042,20762,27169,31156,42456,53151
37059,"Davie County, North Carolina",29125,31947,18598,28433,31178,50067,54183
37061,"Duplin County, North Carolina",39402,24061,18574,25154,24753,36502,36506
37063,"Durham County, North Carolina",188319,35944,16453,25132,31196,43474,57354
37065,"Edgecombe County, North Carolina",37555,25446,16892,22939,26544,38714,56045
37067,"Forsyth County, North Carolina",236058,32205,15888,25432,30466,44830,59350
37069,"Franklin County, North Carolina",41814,28535,17694,24967,30626,48750,37144
37071,"Gaston County, North Carolina",141105,31252,17040,25998,31937,45017,55646
37077,"Granville County, North Carolina",39796,32785,19844,27970,37288,42443,44277
37079,"Greene County, North Carolina",14594,25629,18588,24684,26360,37155,86382
37081,"Guilford County, North Carolina",328803,32032,17326,25126,29627,42278,56931
37083,"Halifax County, North Carolina",37097,28627,22816,26308,26828,37317,45305
37085,"Harnett County, North Carolina",76260,32153,18962,26334,33060,46988,53153
37087,"Haywood County, North Carolina",43633,30911,20662,24429,30698,42532,49750
37089,"Henderson County, North Carolina",79403,28984,16563,23392,31220,37147,47798
37091,"Hertford County, North Carolina",16881,27641,12457,26338,26550,40280,44418
37093,"Hoke County, North Carolina",30821,27270,16917,24568,29114,39920,53246
37097,"Iredell County, North Carolina",109148,32643,20769,27232,32038,48716,62251
37099,"Jackson County, North Carolina",25662,27839,14648,24862,25351,35009,48750
37101,"Johnston County, North Carolina",113863,33157,16420,27204,35773,44448,56553
37105,"Lee County, North Carolina",38955,29936,18434,24590,31444,45258,55929
37107,"Lenoir County, North Carolina",40142,25747,14205,22616,26984,41969,55951
37109,"Lincoln County, North Carolina",54919,34624,22067,30264,35713,51551,62973
37111,"McDowell County, North Carolina",31658,26990,18660,25811,26276,40227,51616
37113,"Macon County, North Carolina",25226,23776,19844,19191,21893,38601,41621
37115,"Madison County, North Carolina",14699,29884,9593,25012,30796,45469,55000
37117,"Martin County, North Carolina",16943,25798,22105,25156,24958,36438,41875
37119,"Mecklenburg County, North Carolina",634236,36298,17634,24426,30922,50941,66892
37123,"Montgomery County, North Carolina",18750,25291,18296,25492,24204,39990,39423
37125,"Moore County, North Carolina",64777,33533,18847,23145,31047,43687,55737
37127,"Nash County, North Carolina",64809,29089,19178,23437,30120,39188,57113
37129,"New Hanover County, North Carolina",141016,32829,16280,27989,29459,39778,60113
37131,"Northampton County, North Carolina",15257,26035,16450,28375,26574,31701,40380
37133,"Onslow County, North Carolina",95923,30389,17111,26897,29990,41547,56408
37135,"Orange County, North Carolina",83462,41275,16292,26907,30851,43299,64511
37139,"Pasquotank County, North Carolina",26622,27707,18181,23021,30003,34576,48672
37141,"Pender County, North Carolina",37589,28349,14083,26200,26851,35942,65112
37145,"Person County, North Carolina",27141,29225,15818,27462,32424,40224,44167
37147,"Pitt County, North Carolina",101828,32263,15278,24509,30733,41609,56655
37149,"Polk County, North Carolina",15336,27076,22004,24211,26523,29124,39444
37151,"Randolph County, North Carolina",96593,30741,20823,28086,32283,39427,46931
37153,"Richmond County, North Carolina",30906,26016,15720,24454,25942,39741,46483
37155,"Robeson County, North Carolina",84419,24883,17622,23018,25129,37636,46148
37157,"Rockingham County, North Carolina",65594,28820,19397,25702,31813,36723,44154
37159,"Rowan County, North Carolina",93694,30365,17868,27068,30793,40141,52449
37161,"Rutherford County, North Carolina",47343,26951,15914,24277,28806,36202,47216
37163,"Sampson County, North Carolina",42434,25590,16447,25894,27005,36356,57153
37165,"Scotland County, North Carolina",23800,27292,16196,22319,23722,38276,46413
37167,"Stanly County, North Carolina",41185,30663,20519,27012,31563,40482,44781
37169,"Stokes County, North Carolina",33586,30783,20067,27289,31562,40414,52000
37171,"Surry County, North Carolina",51083,28162,18346,25227,29931,39401,51475
37175,"Transylvania County, North Carolina",24637,26246,11353,23547,29412,34277,42451
37179,"Union County, North Carolina",130314,38875,20440,29223,36484,52853,60840
37181,"Vance County, North Carolina",29117,30070,17338,25251,31780,36337,50661
37183,"Wake County, North Carolina",617885,41296,17538,27102,33769,50988,71002
37185,"Warren County, North Carolina",14828,26371,9583,25783,26935,38276,41918
37189,"Watauga County, North Carolina",28664,27289,16024,22100,23576,30150,48950
37191,"Wayne County, North Carolina",81063,28665,17915,24280,29951,37124,51287
37193,"Wilkes County, North Carolina",48928,24343,14894,22846,27557,37884,44665
37195,"Wilson County, North Carolina",54505,29602,17045,25108,30793,43666,50752
37197,"Yadkin County, North Carolina",26595,27996,23438,22289,30333,43471,47208
38015,"Burleigh County, North Dakota",57577,39812,21304,30244,36362,49631,57223
38017,"Cass County, North Dakota",97512,36665,24390,30272,34670,40245,63960
38035,"Grand Forks County, North Dakota",38745,36423,24639,28448,34343,42242,60689
38059,"Morton County, North Dakota",19410,37318,31360,30302,36083,42424,50496
38089,"Stark County, North Dakota",17582,41162,26028,34757,42696,44526,55660
38093,"Stutsman County, North Dakota",14722,34393,30429,29929,36776,39915,52278
38101,"Ward County, North Dakota",40305,36281,42031,30634,35025,45336,49821
38105,"Williams County, North Dakota",17732,43185,34563,41285,41205,48021,68347
39001,"Adams County, Ohio",19141,28034,20536,24281,29800,38750,61173
39003,"Allen County, Ohio",69234,29677,16334,25462,29828,41389,52630
39005,"Ashland County, Ohio",35127,29170,21978,27387,26540,37164,55104
39007,"Ashtabula County, Ohio",69435,27581,18060,24047,31482,36402,50383
39009,"Athens County, Ohio",34339,30184,16806,25088,29475,32300,44413
39011,"Auglaize County, Ohio",30983,34312,19618,31269,34389,42439,53841
39013,"Belmont County, Ohio",50790,26633,13513,23868,26783,41170,46436
39015,"Brown County, Ohio",30176,28063,19939,25252,30747,39289,55684
39017,"Butler County, Ohio",235401,37297,21032,30250,35421,51885,70144
39019,"Carroll County, Ohio",20247,30575,15823,30628,31372,36410,51641
39021,"Champaign County, Ohio",26744,32193,17192,30253,33446,42083,57452
39023,"Clark County, Ohio",92954,30839,16862,27250,30282,42556,57550
39025,"Clermont County, Ohio",133529,36455,20176,28892,36504,52388,62933
39027,"Clinton County, Ohio",27563,31310,20298,28388,31476,46258,55155
39029,"Columbiana County, Ohio",75840,28818,19255,27057,29157,35503,53982
39031,"Coshocton County, Ohio",25159,29952,24472,25524,31841,45407,53966
39033,"Crawford County, Ohio",29946,28821,14491,26727,29450,40055,53851
39035,"Cuyahoga County, Ohio",873189,35131,16361,26844,31598,47144,63921
39037,"Darke County, Ohio",35673,30864,21677,29337,28745,42407,53346
39039,"Defiance County, Ohio",25874,30813,17380,26187,35525,36875,55153
39041,"Delaware County, Ohio",117789,51802,22007,31229,42330,65645,78155
39043,"Erie County, Ohio",54090,31396,15920,26876,31597,42028,62054
39045,"Fairfield County, Ohio",98617,37321,18471,28810,36330,51438,62138
39047,"Fayette County, Ohio",19760,29157,18472,24473,34153,41016,54063
39049,"Franklin County, Ohio",778550,36564,18303,27216,32867,48874,63711
39051,"Fulton County, Ohio",28580,32833,22960,31038,31592,47511,52487
39053,"Gallia County, Ohio",20871,29942,16057,27656,27017,42631,56094
39055,"Geauga County, Ohio",63339,40929,30828,32274,36350,54143,77334
39057,"Greene County, Ohio",106746,40610,18669,27349,33320,51205,74854
39059,"Guernsey County, Ohio",27372,28115,18918,26030,27535,42029,60837
39061,"Hamilton County, Ohio",533690,35930,18632,28325,31187,49142,63918
39063,"Hancock County, Ohio",50491,34362,23196,29526,31941,51004,59666
39065,"Hardin County, Ohio",19295,28875,9759,26454,31583,38793,50422
39069,"Henry County, Ohio",19041,34849,29435,31415,32529,47706,50788
39071,"Highland County, Ohio",29196,29211,20622,27460,27360,45192,53044
39073,"Hocking County, Ohio",20153,30611,18292,24782,30946,41413,57045
39075,"Holmes County, Ohio",24211,29626,29108,26848,26512,41736,62200
39077,"Huron County, Ohio",39470,31709,14842,30798,31170,41864,61524
39079,"Jackson County, Ohio",22251,30414,17333,24985,31803,33229,52379
39081,"Jefferson County, Ohio",48189,30024,18341,26777,28879,42184,48322
39083,"Knox County, Ohio",39626,31277,17246,26929,34510,41498,49425
39085,"Lake County, Ohio",162899,37106,19954,30090,36371,50524,68058
39087,"Lawrence County, Ohio",42672,32006,12514,30401,30784,43201,53750
39089,"Licking County, Ohio",112456,35028,20421,28261,33242,54675,61405
39091,"Logan County, Ohio",30865,31792,22121,29644,31656,49678,53163
39093,"Lorain County, Ohio",205656,35068,18263,27471,34722,48566,67215
39095,"Lucas County, Ohio",288838,31512,18132,23695,30708,44894,56237
39097,"Madison County, Ohio",30050,35176,19052,30492,35844,54673,68604
39099,"Mahoning County, Ohio",165882,29317,14565,23772,27009,41596,56137
39101,"Marion County, Ohio",46300,31445,20048,28858,32424,41527,48177
39103,"Medina County, Ohio",119057,40219,17332,30345,37448,54238,69122
39105,"Meigs County, Ohio",16538,30060,14026,23676,32955,36207,43342
39107,"Mercer County, Ohio",27118,33187,26373,30790,34194,41123,51986
39109,"Miami County, Ohio",70927,32233,22500,29243,30663,47922,64552
39113,"Montgomery County, Ohio",362471,31619,17412,25021,30062,46854,65762
39117,"Morrow County, Ohio",23543,34202,20073,31199,35683,43328,58843
39119,"Muskingum County, Ohio",57716,29085,19756,23993,29524,44815,52340
39123,"Ottawa County, Ohio",30371,33836,15156,27353,35852,42035,57703
39127,"Perry County, Ohio",23961,30098,21227,26306,32490,41953,43900
39129,"Pickaway County, Ohio",38235,35695,21069,30637,35766,57024,57237
39131,"Pike County, Ohio",19190,31901,28212,27369,32733,45681,51954
39133,"Portage County, Ohio",102637,34452,24574,30119,33512,47566,60389
39135,"Preble County, Ohio",28693,31324,17481,29314,32197,42455,55446
39137,"Putnam County, Ohio",22741,35453,21293,30407,35281,53381,53228
39139,"Richland County, Ohio",85246,29618,17843,25140,30965,40161,57043
39141,"Ross County, Ohio",54394,32097,16981,30071,32170,41888,64392
39143,"Sandusky County, Ohio",41148,32551,14683,31553,31053,43820,58562
39145,"Scioto County, Ohio",53492,30464,14560,25376,30907,41250,56701
39147,"Seneca County, Ohio",36991,31350,11583,28594,31358,42150,61230
39149,"Shelby County, Ohio",32174,34873,21608,32090,36348,45487,56938
39151,"Stark County, Ohio",257773,31499,16963,26297,30587,43309,61205
39153,"Summit County, Ohio",371794,35492,18909,28271,31557,49617,63110
39155,"Trumbull County, Ohio",146241,30337,21492,25454,31164,43133,62224
39157,"Tuscarawas County, Ohio",63365,30134,21927,26033,31289,39479,56832
39159,"Union County, Ohio",34950,40068,16806,31235,36629,56762,76860
39161,"Van Wert County, Ohio",19557,31661,20766,26658,31431,42023,57228
39165,"Warren County, Ohio",144371,44633,25945,30650,37325,63862,75237
39167,"Washington County, Ohio",43334,30206,13105,26278,29109,43131,57591
39169,"Wayne County, Ohio",74550,31471,22685,29968,30466,39851,52757
39171,"Williams County, Ohio",25997,30705,20244,28091,31185,43434,50786
39173,"Wood County, Ohio",78946,35682,22043,28532,32648,45871,58470
39175,"Wyandot County, Ohio",15529,32080,12465,30832,33782,40037,53188
40001,"Adair County, Oklahoma",14283,25401,17212,23886,25346,36123,41875
40009,"Beckham County, Oklahoma",15192,34764,30385,31114,35816,46130,45179
40013,"Bryan County, Oklahoma",28525,27989,19804,24443,25810,37409,46500
40015,"Caddo County, Oklahoma",19503,27366,18801,22507,29842,37000,48625
40017,"Canadian County, Oklahoma",80262,37347,26569,31477,35807,46708,52950
40019,"Carter County, Oklahoma",31854,30475,20448,26893,29626,44358,51469
40021,"Cherokee County, Oklahoma",29638,29044,19037,23112,27122,36021,51073
40027,"Cleveland County, Oklahoma",165507,36089,21011,30036,35563,42347,54001
40031,"Comanche County, Oklahoma",77543,30480,14820,23569,30814,41429,54876
40037,"Creek County, Oklahoma",47640,32955,23790,30373,33508,42746,50156
40039,"Custer County, Oklahoma",16878,30580,25283,25999,25426,37418,46123
40041,"Delaware County, Oklahoma",29367,25759,16912,23442,24940,40082,64583
40047,"Garfield County, Oklahoma",40464,30852,17779,28487,31100,39729,50693
40049,"Garvin County, Oklahoma",18379,31786,29196,27998,31161,38750,41771
40051,"Grady County, Oklahoma",35434,31907,24951,26856,32733,40938,50055
40065,"Jackson County, Oklahoma",16482,30674,17177,23044,31213,41914,75783
40071,"Kay County, Oklahoma",30297,28201,18969,24585,27692,37391,46366
40079,"Le Flore County, Oklahoma",33278,28745,17445,26595,27096,39073,50063
40081,"Lincoln County, Oklahoma",23182,29009,19521,27122,30387,36233,55991
40083,"Logan County, Oklahoma",28996,33080,17394,28494,37221,41073,58845
40087,"McClain County, Oklahoma",23431,36467,20755,31094,35600,42073,55022
40089,"McCurtain County, Oklahoma",21701,25462,23580,22627,24899,33479,40682
40091,"McIntosh County, Oklahoma",14799,27078,17031,21627,28200,41338,44449
